Time (h),Fg,RPM,Fs,Fa,Fb,Fc,Fh,Fw,pressure,Fremoved,S,DO2,P,V,Wt,pH,T,Q,CO2outgas,Fpaa,PAA_offline,Foil,NH3_offline,OUR,O2,P_offline,X_offline,CER,NH3_shots,Viscosity_offline,Fault_ref,Control_ref,PAT_ref,Batch_ref,Batch_ref
60.40000000000001,60,100,76,0,225,28.12580655444935,0.0001,500,1.1,-0,0.00234211863904431,13.27275303802567,6.677843535767391,71226.62883459212,78094.23239308274,6.497243597480227,297.9933652164881,211.1221404003006,1.623512507490114,10,NaN,33,NaN,1.364941371023999,0.1891309932124032,NaN,NaN,1.219327615411623,0,NaN,0,0,0,0,1
60.6,60,100,76,0,225,30.61200822160831,0.0001,500,1.1,-0,0.002288389121697993,13.32971862316144,6.719539919619431,71382.3423185455,78262.3017482015,6.495987186798734,297.9970757106581,212.3675642348738,1.628928857137933,10,NaN,33,NaN,1.360172929981749,0.1891657637164558,NaN,NaN,1.223483371782858,0,NaN,0,0,0,0,1
60.8,60,100,76,0,225,31.57483104335799,0.0001,500,1.1,-0,0.002255402497613621,13.37201153548338,6.761844874690992,71538.04116547685,78430.34232200671,6.495553267773923,297.9957170248865,211.9104105870944,1.634284843928449,10,NaN,33,NaN,1.35128549266328,0.1892396592293543,NaN,NaN,1.227593400559589,0,NaN,0,0,0,0,1
61,60,100,76,0,225,30.96859489553896,0.0001,500,1.1,-0,0.002218363824143208,13.4299241587375,6.804260966189353,71693.72681499535,78598.31264236727,6.49449749390619,297.9917701023707,210.5795475232969,1.639582669744769,10,NaN,33,NaN,1.336914972384477,0.18936556085946,NaN,NaN,1.231659372159513,0,NaN,0,0,0,0,1
61.2,60,100,76,0,225,29.4564852041147,0.0001,500,1.1,-0,0.002170961363473964,13.48437946651462,6.846959083520983,71849.39982787624,78766.20297082036,6.496320102949116,297.9872071145432,209.0375341992423,1.644811315119348,10,NaN,33,NaN,1.326949907314408,0.1894498347741967,NaN,NaN,1.235672808920082,0,NaN,0,0,0,0,1
61.40000000000001,60,100,76,0,225,27.60323516141059,0.0001,500,1.1,-0,0.002157113445990739,13.5061360408631,6.889468879859527,72005.06024987118,78934.06573343503,6.498721989397842,297.9824362396337,207.4216778370528,1.649996582771124,10,NaN,33,NaN,1.331986604657224,0.1893921694383052,NaN,NaN,1.239653498782074,0,NaN,0,0,0,0,1
61.6,60,100,76,0,225,25.51177252171985,0.0001,500,1.1,-0,0.002105985555286333,13.58658139140859,6.93216183351202,72160.70876483947,79101.80911993036,6.500672236383767,297.9749179982696,204.8697037941047,1.655099470828345,10,NaN,33,NaN,1.315831636188336,0.1895352381976655,NaN,NaN,1.243571480568446,0,NaN,0,0,0,0,1
61.8,60,100,76,0,225,22.29511979919255,0.0001,500,1.1,-0,0.002148298056879705,13.55498743069054,6.974909713270581,72316.3444547353,79269.65953246037,6.501252718056782,297.9750686217892,204.9209240541277,1.660217670599486,10,NaN,33,NaN,1.327673437952437,0.1894133114489541,NaN,NaN,1.247501750959184,0,NaN,0,0,0,0,1
62,60,100,76,0,225,21.46289665878729,0.0001,500,1.1,-0,0.002121523304804173,13.58275623745084,7.017787821804632,72471.96597484042,79437.48169421749,6.50390428544697,297.9747852331001,204.8242533601115,1.66534452615824,10,NaN,33,NaN,1.331046183671385,0.1893715150786154,NaN,NaN,1.251439202710587,0,NaN,0,0,0,0,1
62.2,60,100,76,0,223.9514462215257,20.42907120173697,0.0001,500,1.1,-0,0.002098164662148799,13.59811530411098,7.060939386594375,72627.36370433359,79605.05837288867,6.505786237308414,297.974587186376,204.7565325750613,1.670441027999265,10,NaN,33,NaN,1.341448346642038,0.1892632375779524,NaN,NaN,1.255353873036033,0,NaN,0,0,0,0,1
62.40000000000001,60,100,76,0,222.159263511703,19.41731673836063,0.0001,500,1.1,-0,0.002075132355296313,13.62082109009776,7.103808318160208,72782.38883187363,79772.23255535855,6.506466222904784,297.9749281181264,204.8732314386124,1.675507530259836,10,NaN,33,NaN,1.347254817766264,0.1891985161211212,NaN,NaN,1.259246024660896,0,NaN,0,0,0,0,1
62.6,60,100,76,0,220.0965662429899,18.58344303177051,0.0001,500,1.1,-0,0.002101822444889602,13.60560500789117,7.146957078420166,72936.98652386235,79939.08251431587,6.506612789526907,297.9798902779797,206.5761292402671,1.680599470250205,10,NaN,33,NaN,1.354485461901418,0.1891202588883734,NaN,NaN,1.2631582446282,0,NaN,0,0,0,0,1
62.8,60,100,76,0,217.9731456476151,19.35263562276364,0.0001,500,1.1,-0,0.002114044243511382,13.57966344187601,7.190744419134312,73091.14327919474,80105.58462433457,6.50605655318151,297.9873461730282,209.1403906776207,1.685738956828993,10,NaN,33,NaN,1.372957547222066,0.1889354361614624,NaN,NaN,1.267107531007238,0,NaN,0,0,0,0,1
63,60,100,76,0,216.0728178434146,21.13358863983737,0.0001,500,1.1,-0,0.002104178301870438,13.57415018836235,7.234286305324535,73244.90364730261,80271.72882110396,6.505548518987966,297.9928521161749,211.0380981418627,1.690909504617701,10,NaN,33,NaN,1.388364532849185,0.1887795391062762,NaN,NaN,1.271081228535814,0,NaN,0,0,0,0,1
63.2,60,100,76,0,214.3732966440779,22.50270130114745,0.0001,500,1.1,-0,0.002092709921767215,13.60056052292232,7.277621202863203,73398.30796004568,80437.52451504425,6.504301254371652,297.9985195913866,212.9957426579238,1.696088768292944,10,NaN,33,NaN,1.383733733104954,0.188813467499142,NaN,NaN,1.27506217064969,0,NaN,0,0,0,0,1
63.40000000000001,60,100,76,0,213.1752602139394,24.14864003213569,0.0001,500,1.1,-0,0.002076413701204006,13.64202325693107,7.320862141745947,73551.45739572342,80603.02393758669,6.503134549795558,298.0012210240615,213.9308186880808,1.701238290510634,10,NaN,33,NaN,1.378333277246749,0.1888547339172831,NaN,NaN,1.279020794633002,0,NaN,0,0,0,0,1
63.6,60,100,76,0,212.4412758399537,24.98261291787944,0.0001,500,1.1,-0,0.002083691744856533,13.66712656809344,7.364062709136746,73704.44537992236,80768.37791618724,6.500062607850686,298.0019970233583,214.1999832642412,1.706369140415689,10,NaN,33,NaN,1.373237974051709,0.18889313433346,NaN,NaN,1.282965602216527,0,NaN,0,0,0,0,1
63.8,60,100,76,0,212.942575214615,25.27586033252578,0.0001,500,1.1,-0,0.002049432090069481,13.71369231672638,7.407030732244255,73857.51991965745,80933.76561364483,6.497258251418231,298.0003507782924,213.6276262581902,1.711465749094775,10,NaN,33,NaN,1.367811046405291,0.1889347297561563,NaN,NaN,1.286884615192811,0,NaN,0,0,0,0,1
64,60,100,76,0,214.5586427221976,24.77697416600012,0.0001,500,1.1,-0,0.002036841184205231,13.73822141334444,7.449755845500651,74010.90452652278,81099.47394918819,6.495335214748254,297.9970624848318,212.4819826847965,1.716536383818517,10,NaN,33,NaN,1.369835509101714,0.1889058140900451,NaN,NaN,1.290784181351513,0,NaN,0,0,0,0,1
64.2,60,100,80,0,216.9418904425898,23.66801394604227,0.0001,500,1.1,-0,0.00212683137000339,13.7021892121977,7.492123276685556,74165.55177726658,81266.58835407355,6.494571745660032,298.0011705218504,213.9162079246435,1.721704724928513,10,NaN,32,NaN,1.385457749012977,0.1887479374746436,NaN,NaN,1.294759428250022,0,NaN,0,0,0,0,1
64.40000000000001,60,100,80,0,219.6295426398424,24.99979209963317,0.0001,500,1.1,-0,0.002105565226572687,13.73778410671998,7.534613109330452,74320.72131620985,81434.21610825004,6.494254036352376,298.0032330747906,214.6377928716124,1.726922480430072,10,NaN,32,NaN,1.382623891130079,0.1887647558749845,NaN,NaN,1.298773235242379,0,NaN,0,0,0,0,1
64.60000000000001,60,100,80,0,222.4465270843388,25.72445715574463,0.0001,500,1.1,-0,0.002083226029779666,13.75639322789262,7.57740212655752,74476.43988856526,81602.37945784407,6.490820065714389,298.0019961450941,214.2040383611585,1.732117429158256,10,NaN,32,NaN,1.394799190660242,0.1886394588666728,NaN,NaN,1.302770049864902,0,NaN,0,0,0,0,1
64.8,60,100,80,0,225,25.40348756804281,0.0001,500,1.1,-0,0.002076915319273165,13.78026828574039,7.619915503348095,74632.65541265644,81771.03277717889,6.489335806456346,298.000781247099,213.7771001396934,1.73729040886531,10,NaN,32,NaN,1.402108591178201,0.1885602850826836,NaN,NaN,1.306750509644095,0,NaN,0,0,0,0,1
65,60,100,80,0,225,25.06848017348165,0.0001,500,1.1,-0,0.002009980791121779,13.84500446187082,7.662523009764636,74788.85768005239,81939.56960402234,6.489741030816879,297.9970583901492,212.4660749307517,1.742394482583806,10,NaN,32,NaN,1.394261211450474,0.1886248262206194,NaN,NaN,1.310678483684297,0,NaN,0,0,0,0,1
65.2,60,100,80,0,225,23.82250302698824,0.0001,500,1.1,-0,0.002013242295679104,13.85926054955221,7.704736633490668,74945.04660855494,82108.10868754046,6.489490330740376,297.995730916601,211.9975796092699,1.747469138476414,10,NaN,32,NaN,1.396638191803794,0.1885925707273893,NaN,NaN,1.314584345834626,0,NaN,0,0,0,0,1
65.40000000000001,60,100,80,0,225,23.28213571057776,0.0001,500,1.1,-0,0.001980776789214371,13.89688233145092,7.747197359461344,75101.22233653309,82276.58749394737,6.491462651472378,297.9917265421182,210.581384929944,1.752506310249904,10,NaN,32,NaN,1.398667846367179,0.1885636780355741,NaN,NaN,1.318461877337288,0,NaN,0,0,0,0,1
65.60000000000001,60,100,80,0,225,21.75049193816011,0.0001,500,1.1,-0,0.001975201270765344,13.92722148014223,7.789122599871273,75257.38512085332,82445.04168919694,6.491562059666531,297.9887233811955,209.5170099562643,1.757516154990187,10,NaN,32,NaN,1.395915082751415,0.1885801342019304,NaN,NaN,1.322318887040763,0,NaN,0,0,0,0,1
65.8,60,100,80,0,225,20.4341795578917,0.0001,500,1.1,-0,0.001964031519369894,13.92633046997063,7.830910473577601,75413.53501336051,82613.47977538328,6.490858127688068,297.984970726283,208.1841896855509,1.762512070085089,10,NaN,32,NaN,1.417529428146768,0.1883657992454108,NaN,NaN,1.326165683167179,0,NaN,0,0,0,0,1
66,60,100,80,0,225,18.73916411481619,0.0001,500,1.1,-0,0.002019766616716118,13.88474339009988,7.872539476680757,75569.67078491594,82782.07384723851,6.491526403944306,297.9883792998194,209.3973265648828,1.767580360944284,10,NaN,32,NaN,1.438090155631486,0.1881612284842285,NaN,NaN,1.330068728972622,0,NaN,0,0,0,0,1
66.2,60,100,80,0,225,19.37966913234195,0.0001,500,1.1,-0,0.002026118017264113,13.90560157651864,7.913950332557444,75725.79119362457,82950.6696069341,6.488866083907298,297.9910063634696,210.3342804527198,1.772698478155546,10,NaN,32,NaN,1.440249191371108,0.1881309593750451,NaN,NaN,1.334010678415829,0,NaN,0,0,0,0,1
66.40000000000001,60,100,80,0,225,19.82466553336937,0.0001,500,1.1,-0,0.001966767332883654,13.99992386426256,7.955416017783077,75881.89772293558,83119.09619654898,6.487443640292829,297.9867990262708,208.8304263292866,1.777734761087808,10,NaN,32,NaN,1.418371785568617,0.1883286301878827,NaN,NaN,1.337890122229992,0,NaN,0,0,0,0,1
66.60000000000001,60,100,80,0,225,18.01616985249626,0.0001,500,1.1,-0,0.001963146993821859,14.01385434674643,7.996906808615976,76037.99114424699,83287.53894038792,6.485446080493285,297.9852234649468,208.2660615147655,1.782723952604382,10,NaN,32,NaN,1.419258078271678,0.1883106678162432,NaN,NaN,1.341733802951397,0,NaN,0,0,0,0,1
66.8,60,100,80,0,225,17.00911970986556,0.0001,500,1.1,-0,0.001996129231847769,13.98658291698824,8.038334659931468,76194.07025465506,83456.06903843362,6.478288856102465,297.987478853068,209.0755661757314,1.787757631144361,10,NaN,32,NaN,1.43922474572886,0.1881118265286237,NaN,NaN,1.345612272447452,0,NaN,0,0,0,0,1
67,60,100,80,0,225,17.24492525710377,0.0001,500,1.1,-0,0.00198965849016787,14.0053305746486,8.079839046769383,76350.1342554203,83624.60865907122,6.472504776970526,297.9900937789344,210.0160732139498,1.792818177152825,10,NaN,32,NaN,1.443936282667619,0.1880574796556691,NaN,NaN,1.349511965887284,0,NaN,0,0,0,0,1
67.2,60,100,80,0,225,17.66061626015005,0.0001,500,1.1,-0,0.001985377043999184,14.02040050193046,8.121151428965163,76506.18310010142,83793.12543405521,6.470940764422874,297.9926396926995,210.9336797630637,1.797874922849417,10,NaN,32,NaN,1.452911226398664,0.1879627259411712,NaN,NaN,1.353409254133383,0,NaN,0,0,0,0,1
67.40000000000001,60,100,80,0,225,18.14786127515606,0.0001,500,1.1,-0,0.001979782510387542,14.05099618074306,8.16255617062542,76662.21712469471,83961.62186165751,6.469933226661786,297.9930654688665,211.0874298129963,1.802914160623264,10,NaN,32,NaN,1.451965902348725,0.1879620414552475,NaN,NaN,1.357293569380392,0,NaN,0,0,0,0,1
67.60000000000001,60,100,80,0,225,17.99964817577961,0.0001,500,1.1,-0,0.001979465180914251,14.08306624358096,8.203762829605894,76818.23677712731,84130.12406535908,6.465465231032088,297.993606663555,211.2832804224375,1.807952228230162,10,NaN,32,NaN,1.441731549982798,0.1880493923760363,NaN,NaN,1.361177502208758,0,NaN,0,0,0,0,1
67.8,60,100,80,0,225,17.92312210454699,0.0001,500,1.1,-0,0.001952175045960703,14.12076102664072,8.244806644935249,76974.24217819111,84298.57444908585,6.452641909399185,297.993550266479,211.2627762807889,1.812966247429347,10,NaN,32,NaN,1.43944931915934,0.1880614150781674,NaN,NaN,1.365043411595163,0,NaN,0,0,0,0,1
68,60,100,80,0,225,17.65985603646317,0.0001,500,1.1,-0,0.001940257627293885,14.16630239790766,8.28561638413932,77130.23374814067,84466.97041848849,6.442984110683582,297.9919152782765,210.6684881218741,1.817936633549796,10,NaN,32,NaN,1.432051980273298,0.1881219765044779,NaN,NaN,1.36887618705649,0,NaN,0,0,0,0,1
68.2,60,100,84,0,225,16.85434307764783,0.0001,500,1.1,-0,0.002044698787340759,14.09027482232883,8.326423675300015,77287.01019202777,84636.37778926591,6.434318891535806,297.9984568423562,213.0510225655383,1.823031517095673,10,NaN,31,NaN,1.463924787695493,0.187810183160058,NaN,NaN,1.372805490355154,0,NaN,0,0,0,0,1
68.40000000000001,60,100,84,0,225,18.82026803202098,0.0001,500,1.1,-0,0.001970163192049043,14.20179188300945,8.366808971404973,77443.77141054913,84805.56765808162,6.425930418569414,297.9967922267701,212.4434137011235,1.828101996324382,10,NaN,31,NaN,1.441353816915412,0.1880143819022456,NaN,NaN,1.376716500309483,0,NaN,0,0,0,0,1
68.60000000000001,60,100,84,0,225,18.13904551259728,0.0001,500,1.1,-0,0.001936695772202108,14.24394860643862,8.406835472693624,77600.51933482985,84974.68381762241,6.412705029730981,297.9932466928475,211.1466528770267,1.833084975613793,10,NaN,31,NaN,1.435858775157687,0.1880568935320565,NaN,NaN,1.380560532146782,0,NaN,0,0,0,0,1
68.8,60,100,84,0,225,16.80802943007907,0.0001,500,1.1,-0,0.001917217161102946,14.27410662621483,8.446889509505921,77757.25455781449,85143.7517130911,6.398685035080937,297.9886260717933,209.4532078832712,1.838017620945111,10,NaN,31,NaN,1.438417892004779,0.188023203562273,NaN,NaN,1.384366235847896,0,NaN,0,0,0,0,1
69,60,100,84,0,225,14.98725765256754,0.0001,500,1.1,-0,0.001912835607871983,14.29548409613021,8.486677606590373,77913.97699363204,85312.80634590262,6.394735629521909,297.9853817546175,208.2617059490202,1.842931994824647,10,NaN,31,NaN,1.440842640178817,0.1879908223646079,NaN,NaN,1.388158338397907,0,NaN,0,0,0,0,1
69.2,60,100,84,0,225,13.47610057706777,0.0001,500,1.1,-0,0.00192339099428875,14.30785192251156,8.526533936654706,78070.6860139929,85481.92356892356,6.394465076484669,297.9842459491645,207.8436948548031,1.84787114745917,10,NaN,31,NaN,1.438800042746385,0.1880007101537945,NaN,NaN,1.391970059920985,0,NaN,0,0,0,0,1
69.40000000000001,60,100,84,0,225,12.56039587276592,0.0001,500,1.1,-0,0.001943463478999514,14.29572406233879,8.566816775293882,78227.38058577973,85651.13446462293,6.396049426049342,297.9866039822074,208.7132160994019,1.85285942612999,10,NaN,31,NaN,1.451507425281066,0.1878707833597905,NaN,NaN,1.395820201428072,0,NaN,0,0,0,0,1
69.60000000000001,60,100,84,0,225,12.79165890714143,0.0001,500,1.1,-0,0.0019091636561087,14.33517265494426,8.606867568037606,78384.06056047362,85820.25927238729,6.403820284758329,297.9858472838759,208.4335489606206,1.857827681675561,10,NaN,31,NaN,1.45663138328876,0.187812728054509,NaN,NaN,1.399655395530987,0,NaN,0,0,0,0,1
69.8,60,100,84,0,225,12.01056206771628,0.0001,500,1.1,-0,0.001911161681354811,14.34675640846284,8.646724404205729,78540.72659161748,85989.38066880687,6.414304074616143,297.9852582570568,208.2154123142621,1.862773572168668,10,NaN,31,NaN,1.466579697959714,0.1877089990700557,NaN,NaN,1.40347382802242,0,NaN,0,0,0,0,1
70,60,100,84,0,225,11.2822961979744,0.0001,500,1.1,-0,0.001890794802770573,14.37292392044722,8.686349146153942,78697.3788750465,86158.44336825992,6.428001417591529,297.9832493321693,207.4699913611254,1.867696110534973,10,NaN,31,NaN,1.474284649881099,0.1876265645053083,NaN,NaN,1.407274729979057,0,NaN,0,0,0,0,1
70.2,60,100,84,0,225,10.04081945254487,0.0001,500,1.1,-0,0.001884299304015002,14.39387230324231,8.725977230390715,78854.01766624962,86327.48091334192,6.439953881396031,297.980950662654,206.6153237767379,1.872589736911538,10,NaN,31,NaN,1.482188802605478,0.1875422908471416,NaN,NaN,1.411053800573263,0,NaN,0,0,0,0,1
70.40000000000001,60,100,84,0,225,8.634695362786886,0.0001,500,1.1,-0,0.001844278335964945,14.44868481856857,8.765563588605191,79010.64341058811,86496.45142042979,6.45038763158433,297.9774821205044,205.3230782997526,1.877439656075717,10,NaN,31,NaN,1.470586926330637,0.1876429762717663,NaN,NaN,1.414799603457234,0,NaN,0,0,0,0,1
70.60000000000001,60,100,84,0,225,6.740938192039494,0.0001,500,1.1,-0,0.001870883360376915,14.45178968729585,8.805216039609368,79167.25578015891,86665.47714608998,6.458484537204878,297.9765712698144,204.9830330195986,1.88229122485582,10,NaN,31,NaN,1.47570579679983,0.1875851914591516,NaN,NaN,1.41854716346838,0,NaN,0,0,0,0,1
70.8,60,100,84,0,225,5.608288289028877,0.0001,500,1.1,-0,0.001878943528022623,14.46859268266394,8.844525449866079,79323.8539883191,86834.51857442148,6.464701709361226,297.9770832944765,205.1745293792327,1.887169378948006,10,NaN,31,NaN,1.478350464204105,0.1875508029707171,NaN,NaN,1.422315746325179,0,NaN,0,0,0,0,1
71,60,100,84,0,225,4.91319079566739,0.0001,500,1.1,-0,0.001874962483448863,14.47689585726764,8.883794873465312,79480.43759382131,87003.57740908554,6.471248298820279,297.9786535628373,205.763051124559,1.89207022448561,10,NaN,31,NaN,1.486451416467835,0.1874646597356907,NaN,NaN,1.426102351342105,0,NaN,0,0,0,0,1
71.2,60,100,84,0,225,4.591716738048206,0.0001,500,1.1,-0,0.00192217881189866,14.42560917569933,8.923219969443695,79637.00531074885,87172.8068757178,6.477038405892378,297.9856592709818,208.3941833108689,1.897064443811143,10,NaN,31,NaN,1.516309487699512,0.1871720300388636,NaN,NaN,1.429961608451761,0,NaN,0,0,0,0,1
71.40000000000001,60,100,84,0,225,6.196417641594138,0.0001,500,1.1,-0,0.001881748559097816,14.47867043375171,8.962458094763026,79793.55688500515,87341.9345902138,6.479147416238867,297.9883469143051,209.4055659216606,1.902058354193309,10,NaN,31,NaN,1.516844235114026,0.1871574305185296,NaN,NaN,1.433821139136045,0,NaN,0,0,0,0,1
71.60000000000001,60,100,84,0,225,6.533334438875073,0.0001,500,1.1,-0,0.001838461310488581,14.54430920980069,9.001366210510216,79950.09397244905,87510.93485457459,6.479445382796384,297.9866113026365,208.7510294041895,1.906964559470189,10,NaN,31,NaN,1.506020118441951,0.1872507087465445,NaN,NaN,1.43761338612938,0,NaN,0,0,0,0,1
71.8,60,100,84,0,225,5.477400374722265,0.0001,500,1.1,-0,0.0018541740752846,14.54617380338672,9.04034694319251,80106.61711067204,87679.99052105354,6.48456236745442,297.9869446002195,208.876937139768,1.911851933606596,10,NaN,31,NaN,1.514086017022684,0.1871649014531459,NaN,NaN,1.441391569411175,0,NaN,0,0,0,0,1
72,60,100,84,0,225,5.103328977254648,0.0001,500,1.1,-0,0.001822652865101287,14.58508314308844,9.079379804779906,80263.1263262088,87848.9798933524,6.486973046485545,297.9851748548762,208.2068599237436,1.916713517082424,10,1064.600506465173,31,1512.141945397017,1.515111260422668,0.1871459033852182,8.923219969443695,20.45641930228889,1.445150302299032,0,27.89536027669014,0,0,0,0,1
72.2,60,100,90,0,225,4.000689610167882,0.0001,500,1.1,-0,0.001964082199498407,14.47957818120576,9.118826036214355,80420.819726377,88019.51979714191,6.485368134878738,297.9951052361209,211.9740729992673,1.921746175175786,10,NaN,30,NaN,1.56215355780255,0.1866900042600861,NaN,NaN,1.449041813334455,0,NaN,0,0,0,0,1
